page,text,p,start,end,type,description,wikidata,viaf,loc,notes
353,"Saturday, November 25, 1922",1,0,27,DATE,Absolute or relative dates or periods,,,,
353,Salvemini,3,0,9,PERSON,"People, including fictional",,,,
353,Kitsons,4,4,11,NORP,Nationalities or religious or political groups,,,,
353,Ray,6,0,3,PERSON,"People, including fictional",,,,
353,America,6,23,30,GPE,"Countries, cities, states",,,,
353,League of Nations,6,36,53,ORG,"Companies, agencies, institutions, etc.",,,,
353,House,7,38,43,ORG,"Companies, agencies, institutions, etc.",,,,
353,Harris,8,4,10,PERSON,"People, including fictional",,,,
353,Lina,8,58,62,PERSON,"People, including fictional",,,,
353,Wickham,8,71,78,PERSON,"People, including fictional",,,,
353,Salvemini,9,0,9,PERSON,"People, including fictional",,,,
353,Roman Catholic,10,156,170,NORP,Nationalities or religious or political groups,,,,
353,England,10,201,208,GPE,"Countries, cities, states",,,,
