page,text,p,start,end,type,description,wikidata,viaf,loc,notes
106,"Thursday, March 23, 1922",1,0,24,DATE,Absolute or relative dates or periods,,,,
106,Cairo,2,0,5,GPE,"Countries, cities, states",,,,
106,B.B.,3,40,44,PERSON,"People, including fictional",,,,
106,Duff Gordon,4,15,26,PERSON,"People, including fictional",,,,
106,Bazaar,5,8,14,FAC,"Buildings, airports, highways, bridges, etc.",,,,
106,2,6,1,2,CARDINAL,Numerals that do not fall under another type,,,,
106,Alfred Nicholson,7,0,16,PERSON,"People, including fictional",,,,
106,evening,7,98,105,TIME,Times smaller than a day,,,,
106,Philomène,7,109,118,PERSON,"People, including fictional",,,,
106,2,8,1,2,CARDINAL,Numerals that do not fall under another type,,,,
106,Ray,9,6,9,PERSON,"People, including fictional",,,,
106,Logan,9,11,16,PERSON,"People, including fictional",,,,
106,Geoffrey,9,18,26,PERSON,"People, including fictional",,,,
