page,text,p,start,end,type,description,wikidata,viaf,loc,notes
306,"Monday, October 9, 1922",1,0,23,DATE,Absolute or relative dates or periods,,,,
306,Tatti,2,33,38,PERSON,"People, including fictional",,,,
306,Rosa,3,7,11,PERSON,"People, including fictional",,,,
306,San Miniato,3,27,38,GPE,"Countries, cities, states",,,,
306,Lister-Kaye,4,15,26,PERSON,"People, including fictional",,,,
306,Swarzenski,4,36,46,PERSON,"People, including fictional",,,,
306,Baldwin,4,59,66,PERSON,"People, including fictional",,,,
306,Gladys Duchess,4,68,82,PERSON,"People, including fictional",,,,
306,Marlborough,4,86,97,GPE,"Countries, cities, states",,,,
306,Hooker,4,115,121,PERSON,"People, including fictional",,,,
306,Flora Priestly,4,137,151,PERSON,"People, including fictional",,,,
306,Ireland,4,228,235,GPE,"Countries, cities, states",,,,
306,British,4,285,292,NORP,Nationalities or religious or political groups,,,,
306,Janet,5,15,20,PERSON,"People, including fictional",,,,
