page,text,p,start,end,type,description,wikidata,viaf,loc,notes
094,"Saturday, March 11, 1922",1,0,24,DATE,Absolute or relative dates or periods,,,,
094,Nile,2,0,4,PERSON,"People, including fictional",,,,
094,B.B.,3,0,4,PERSON,"People, including fictional",,,,
094,Edith,3,14,19,PERSON,"People, including fictional",,,,
094,Philomène,3,22,31,PERSON,"People, including fictional",,,,
094,10 days ago,3,42,53,DATE,Absolute or relative dates or periods,,,,
094,her year,3,317,325,DATE,Absolute or relative dates or periods,,,,
094,some 10 or 15 years ago,3,620,643,DATE,Absolute or relative dates or periods,,,,
094,Barrès,3,680,686,PERSON,"People, including fictional",,,,
094,Maurras,3,688,695,PERSON,"People, including fictional",,,,
094,Arthur Pollen,4,9,22,PERSON,"People, including fictional",,,,
094,B.B.,5,0,4,PERSON,"People, including fictional",,,,
094,Edith,5,8,13,PERSON,"People, including fictional",,,,
094,Cossé,5,23,28,PERSON,"People, including fictional",,,,
