page,text,p,start,end,type,description
267,"Thursday, August 31, 1922",1,0,25,DATE,Absolute or relative dates or periods
267,Barbara,3,13,20,PERSON,"People, including fictional"
267,all day,3,21,28,DATE,Absolute or relative dates or periods
267,Logan,3,40,45,PERSON,"People, including fictional"
267,Logan,3,204,209,PERSON,"People, including fictional"
267,Grace,5,0,5,PERSON,"People, including fictional"
267,the Heaton Ellises,5,10,28,PERSON,"People, including fictional"
