page,text,p,start,end,type,description,wikidata,viaf,loc,notes
213,"Saturday, July 8, 1922",1,0,22,DATE,Absolute or relative dates or periods,,,,
213,Naima,2,0,5,PERSON,"People, including fictional",,,,
213,the Police Station,2,19,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
213,Gnoli,2,54,59,PERSON,"People, including fictional",,,,
213,Naima,2,121,126,PERSON,"People, including fictional",,,,
213,Crescenzi,2,177,186,PERSON,"People, including fictional",,,,
213,4 years,2,201,208,DATE,Absolute or relative dates or periods,,,,
213,all morning,2,334,345,TIME,Times smaller than a day,,,,
213,B.B.,2,352,356,PERSON,"People, including fictional",,,,
213,the Alte Pinacotek,2,376,394,ORG,"Companies, agencies, institutions, etc.",,,,
213,only 6,2,512,518,CARDINAL,Numerals that do not fall under another type,,,,
213,one,2,542,545,CARDINAL,Numerals that do not fall under another type,,,,
213,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
213,B.B.,3,17,21,PERSON,"People, including fictional",,,,
213,Æginitan,3,61,69,NORP,Nationalities or religious or political groups,,,,
213,Egypt,3,137,142,GPE,"Countries, cities, states",,,,
213,Thornwaldsenified,3,182,199,NORP,Nationalities or religious or political groups,,,,
213,Greek,3,217,222,NORP,Nationalities or religious or political groups,,,,
