page,text,p,start,end,type,description,wikidata,viaf,loc,notes
197,"Thursday, June 22, 1922",1,0,23,DATE,Absolute or relative dates or periods,,,,
197,Karin,2,0,5,PERSON,"People, including fictional",,,,
197,Geoffrey,3,0,8,PERSON,"People, including fictional",,,,
197,Perrys,4,0,6,PERSON,"People, including fictional",,,,
197,Salvemini,6,5,14,PERSON,"People, including fictional",,,,
197,the day,6,66,73,DATE,Absolute or relative dates or periods,,,,
197,Geoffrey,7,0,8,PERSON,"People, including fictional",,,,
197,Karin,7,13,18,PERSON,"People, including fictional",,,,
197,Villino,7,32,39,FAC,"Buildings, airports, highways, bridges, etc.",,,,
197,Nicky,7,81,86,PERSON,"People, including fictional",,,,
197,Spender,8,45,52,PERSON,"People, including fictional",,,,
