page,text,p,start,end,type,description,wikidata,viaf,loc,notes
388,"Saturday, December 30, 1922",1,0,27,DATE,Absolute or relative dates or periods,,,,
388,Barbara,2,41,48,PERSON,"People, including fictional",,,,
388,Bessie,3,0,6,PERSON,"People, including fictional",,,,
388,Alys,4,0,4,PERSON,"People, including fictional",,,,
388,Hooker,5,29,35,PERSON,"People, including fictional",,,,
388,Barbara,6,0,7,PERSON,"People, including fictional",,,,
388,Pryme,6,17,22,PERSON,"People, including fictional",,,,
388,Dermod,6,27,33,PERSON,"People, including fictional",,,,
388,7.45,6,45,49,TIME,Times smaller than a day,,,,
388,Bliss,6,51,56,PERSON,"People, including fictional",,,,
388,Barbara,6,64,71,PERSON,"People, including fictional",,,,
388,Simon Bussy,6,126,137,PERSON,"People, including fictional",,,,
388,B. B.,6,155,160,PERSON,"People, including fictional",,,,
388,Johnny,7,25,31,PERSON,"People, including fictional",,,,
388,Hapgoods,7,40,48,PERSON,"People, including fictional",,,,
388,Barbara,7,103,110,PERSON,"People, including fictional",,,,
