page,text,p,start,end,type,description
255,"Saturday, August 19, 1922",1,0,25,DATE,Absolute or relative dates or periods
255,Day,3,0,3,DATE,Absolute or relative dates or periods
255,Barbara,4,0,7,PERSON,"People, including fictional"
255,English,4,21,28,LANGUAGE,Any named language
255,Salvemini,4,33,42,PERSON,"People, including fictional"
