page,text,p,start,end,type,description,wikidata,viaf,loc,notes
375,"Sunday, December 17, 1922",1,0,25,DATE,Absolute or relative dates or periods,,,,
375,Leslie,3,5,11,PERSON,"People, including fictional",,,,
375,Seymour,3,27,34,PERSON,"People, including fictional",,,,
375,1st,3,36,39,ORDINAL,"""first"", ""second"", etc.",,,,
375,Winston Churchill,3,50,67,PERSON,"People, including fictional",,,,
375,Bounder,3,180,187,WORK_OF_ART,"Titles of books, songs, etc.",,,,
375,Cecil,3,191,196,PERSON,"People, including fictional",,,,
375,Villa Medici,3,209,221,FAC,"Buildings, airports, highways, bridges, etc.",,,,
375,Le Balze,3,226,234,FAC,"Buildings, airports, highways, bridges, etc.",,,,
375,Nicky,3,255,260,PERSON,"People, including fictional",,,,
375,the evening,4,30,41,TIME,Times smaller than a day,,,,
