page,text,p,start,end,type,description,wikidata,viaf,loc,notes
314,"Tuesday, October 17, 1922",1,0,25,DATE,Absolute or relative dates or periods,,,,
314,Quiet morning,3,0,13,TIME,Times smaller than a day,,,,
314,1919,3,111,115,DATE,Absolute or relative dates or periods,,,,
314,Placci,4,0,6,PERSON,"People, including fictional",,,,
314,D’Annunzio,4,55,65,PERSON,"People, including fictional",,,,
314,the Tarpeian Rock,4,86,103,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
314,Bateman,5,5,12,PERSON,"People, including fictional",,,,
314,Henry Clifford,5,34,48,PERSON,"People, including fictional",,,,
314,Rosa Fitz,5,80,89,PERSON,"People, including fictional",,,,
314,M. Per,5,113,119,PERSON,"People, including fictional",,,,
314,_,5,119,120,PERSON,"People, including fictional",,,,
314,_,5,120,121,PERSON,"People, including fictional",,,,
314,_,5,121,122,PERSON,"People, including fictional",,,,
314,Sassetta,5,240,248,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
314,the Beato Raineri,5,279,296,PERSON,"People, including fictional",,,,
314,Nicky,6,0,5,PERSON,"People, including fictional",,,,
314,Boccaccio,6,21,30,WORK_OF_ART,"Titles of books, songs, etc.",,,,
