page,text,p,start,end,type,description,wikidata,viaf,loc,notes
292,"Monday, September 25, 1922",1,0,26,DATE,Absolute or relative dates or periods,,,,
292,Hotel Bristol,2,0,13,ORG,"Companies, agencies, institutions, etc.",,,,
292,Berlin,2,14,20,GPE,"Countries, cities, states",,,,
292,Grey,3,0,4,PERSON,"People, including fictional",,,,
292,German,5,4,10,NORP,Nationalities or religious or political groups,,,,
292,Friedländer,5,25,36,PERSON,"People, including fictional",,,,
292,Carey,5,78,83,PERSON,"People, including fictional",,,,
292,Italians,5,107,115,NORP,Nationalities or religious or political groups,,,,
292,Conrad Witz,5,134,145,PERSON,"People, including fictional",,,,
292,Germans,5,159,166,NORP,Nationalities or religious or political groups,,,,
292,in der Unterwelt,7,37,53,WORK_OF_ART,"Titles of books, songs, etc.",,,,
