page,text,p,start,end,type,description,wikidata,viaf,loc,notes
215,"Monday, July 10, 1922",1,0,21,DATE,Absolute or relative dates or periods,,,,
215,morning,3,11,18,TIME,Times smaller than a day,,,,
215,Naima,3,105,110,PERSON,"People, including fictional",,,,
215,B.B.,3,116,120,PERSON,"People, including fictional",,,,
215,20000 marks,3,359,370,MONEY,"Monetary values, including unit",,,,
215,only about £8.10,3,372,388,MONEY,"Monetary values, including unit",,,,
215,September,3,436,445,DATE,Absolute or relative dates or periods,,,,
215,2300,3,472,476,MONEY,"Monetary values, including unit",,,,
215,1,3,480,481,MONEY,"Monetary values, including unit",,,,
215,Saturday,3,494,502,DATE,Absolute or relative dates or periods,,,,
215,2470,3,506,510,CARDINAL,Numerals that do not fall under another type,,,,
215,today,3,511,516,DATE,Absolute or relative dates or periods,,,,
215,Nürnberg,4,18,26,GPE,"Countries, cities, states",,,,
215,Ansbach,4,40,47,GPE,"Countries, cities, states",,,,
215,Cecil,4,70,75,PERSON,"People, including fictional",,,,
