page,text,p,start,end,type,description
128,"Friday, April 14, 1922",1,0,22,DATE,Absolute or relative dates or periods
128,Esperia,2,33,40,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
128,the morning,3,23,34,TIME,Times smaller than a day
128,Brindisi,3,74,82,GPE,"Countries, cities, states"
