page,text,p,start,end,type,description,wikidata,viaf,loc,notes
308,"Wednesday, October 11, 1922",1,0,27,DATE,Absolute or relative dates or periods,,,,
308,Nicky,2,0,5,PERSON,"People, including fictional",,,,
308,Sophie Serristori,3,10,27,PERSON,"People, including fictional",,,,
308,Sophie,3,102,108,PERSON,"People, including fictional",,,,
308,Monte Bernina,3,335,348,FAC,"Buildings, airports, highways, bridges, etc.",,,,
308,Dedo,3,385,389,PERSON,"People, including fictional",,,,
308,Baldwin,4,13,20,PERSON,"People, including fictional",,,,
308,Gladys,4,22,28,PERSON,"People, including fictional",,,,
308,B.B.,4,86,90,PERSON,"People, including fictional",,,,
308,Nicky,4,109,114,PERSON,"People, including fictional",,,,
308,5,4,118,119,TIME,Times smaller than a day,,,,
308,Eliza,5,0,5,PERSON,"People, including fictional",,,,
308,French,5,51,57,NORP,Nationalities or religious or political groups,,,,
308,BB,5,128,130,PERSON,"People, including fictional",,,,
