page,text,p,start,end,type,description,wikidata,viaf,loc,notes
248,"Saturday, August 12, 1922",1,0,25,DATE,Absolute or relative dates or periods,,,,
248,Saidee,4,0,6,PERSON,"People, including fictional",,,,
248,Logan,4,150,155,PERSON,"People, including fictional",,,,
248,Cystopurin,4,159,169,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
248,3,4,172,173,CARDINAL,Numerals that do not fall under another type,,,,
248,Saidee,4,234,240,PERSON,"People, including fictional",,,,
248,Boat,4,253,257,WORK_OF_ART,"Titles of books, songs, etc.",,,,
248,B.B.,5,0,4,PERSON,"People, including fictional",,,,
248,Nicky,5,9,14,PERSON,"People, including fictional",,,,
248,Cassel,5,26,32,GPE,"Countries, cities, states",,,,
248,today,5,33,38,DATE,Absolute or relative dates or periods,,,,
248,2,6,1,2,CARDINAL,Numerals that do not fall under another type,,,,
248,Algar,7,5,10,PERSON,"People, including fictional",,,,
248,von Hügel’s,7,40,51,PERSON,"People, including fictional",,,,
