page,text,p,start,end,type,description,wikidata,viaf,loc,notes
362,"Monday, December 4, 1922",1,0,24,DATE,Absolute or relative dates or periods,,,,
362,Mr. Robert Benson,2,0,17,PERSON,"People, including fictional",,,,
362,Lady Wake,3,0,9,PERSON,"People, including fictional",,,,
362,Robert Benson,4,0,13,PERSON,"People, including fictional",,,,
362,Lady Wake,4,31,40,PERSON,"People, including fictional",,,,
362,Hereward the Wake,4,50,67,PERSON,"People, including fictional",,,,
362,the morning,4,81,92,TIME,Times smaller than a day,,,,
362,72,4,111,113,DATE,Absolute or relative dates or periods,,,,
362,Lina,5,21,25,PERSON,"People, including fictional",,,,
362,Aubrey,5,30,36,PERSON,"People, including fictional",,,,
362,the afternoon,5,45,58,TIME,Times smaller than a day,,,,
362,Gamberaia,5,91,100,GPE,"Countries, cities, states",,,,
