page,text,p,start,end,type,description
228,"Sunday, July 23, 1922",1,0,21,DATE,Absolute or relative dates or periods
228,Gravina,2,9,16,PERSON,"People, including fictional"
228,Kissingen,2,48,57,GPE,"Countries, cities, states"
228,four,6,54,58,CARDINAL,Numerals that do not fall under another type
228,Morning,6,60,67,TIME,Times smaller than a day
228,Meningen,7,18,26,GPE,"Countries, cities, states"
228,Blandine,8,29,37,PERSON,"People, including fictional"
228,Germany,8,91,98,GPE,"Countries, cities, states"
228,Houston Chamberlain,9,14,33,PERSON,"People, including fictional"
