page,text,p,start,end,type,description,wikidata,viaf,loc,notes
088,"Sunday, March 5, 1922",1,0,21,DATE,Absolute or relative dates or periods,,,,
088,El KabLuxor,2,0,11,PERSON,"People, including fictional",,,,
088,the Temples and Inscriptions,3,77,105,WORK_OF_ART,"Titles of books, songs, etc.",,,,
088,Nile,3,156,160,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
088,Somers Clarke,4,9,22,PERSON,"People, including fictional",,,,
088,2,6,1,2,CARDINAL,Numerals that do not fall under another type,,,,
088,Englishman,7,33,43,NORP,Nationalities or religious or political groups,,,,
088,Nile,7,130,134,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
088,Desert,7,143,149,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
088,Gold Mines,7,196,206,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
088,the Red Sea,7,211,222,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
