page,text,p,start,end,type,description,wikidata,viaf,loc,notes
338,"Friday, November 10, 1922",1,0,25,DATE,Absolute or relative dates or periods,,,,
338,Naimi,4,0,5,PERSON,"People, including fictional",,,,
338,Sunday,5,31,37,DATE,Absolute or relative dates or periods,,,,
338,Vallombrosa,7,13,24,GPE,"Countries, cities, states",,,,
338,the Restaurant there,7,44,64,FAC,"Buildings, airports, highways, bridges, etc.",,,,
338,Nov. 15,7,108,115,DATE,Absolute or relative dates or periods,,,,
338,Patricolo,8,8,17,PERSON,"People, including fictional",,,,
338,40 years,9,6,14,DATE,Absolute or relative dates or periods,,,,
338,Committee,9,32,41,ORG,"Companies, agencies, institutions, etc.",,,,
338,Mosque,9,65,71,FAC,"Buildings, airports, highways, bridges, etc.",,,,
338,8 years,9,189,196,DATE,Absolute or relative dates or periods,,,,
338,Franz Pasha,9,202,213,PERSON,"People, including fictional",,,,
338,1882-88,9,215,222,DATE,Absolute or relative dates or periods,,,,
338,Hertz Pasha,9,227,238,PERSON,"People, including fictional",,,,
338,1888-1904,9,239,248,DATE,Absolute or relative dates or periods,,,,
338,Mussulman,9,363,372,NORP,Nationalities or religious or political groups,,,,
338,the Sezione Quarta,9,438,456,ORG,"Companies, agencies, institutions, etc.",,,,
338,Boulac,9,514,520,GPE,"Countries, cities, states",,,,
338,2,10,170,171,CARDINAL,Numerals that do not fall under another type,,,,
338,about 100 years,10,260,275,DATE,Absolute or relative dates or periods,,,,
338,4,10,277,278,CARDINAL,Numerals that do not fall under another type,,,,
