page,text,p,start,end,type,description
207,"Sunday, July 2, 1922",1,0,20,DATE,Absolute or relative dates or periods
207,3,3,1,2,CARDINAL,Numerals that do not fall under another type
207,B.B.,4,0,4,PERSON,"People, including fictional"
207,Castle,4,24,30,FAC,"Buildings, airports, highways, bridges, etc."
