page,text,p,start,end,type,description
187,"Monday, June 12, 1922",1,0,21,DATE,Absolute or relative dates or periods
187,Fraulein Popp,4,0,13,PERSON,"People, including fictional"
187,Frothingham,4,23,34,PERSON,"People, including fictional"
187,Pinchot,5,5,12,PERSON,"People, including fictional"
