page,text,p,start,end,type,description,wikidata,viaf,loc,notes
144,"Sunday, April 30, 1922",1,0,22,DATE,Absolute or relative dates or periods,,,,
144,Logan,2,0,5,PERSON,"People, including fictional",,,,
144,Naimi,3,0,5,PERSON,"People, including fictional",,,,
144,Salveminis,4,26,36,PERSON,"People, including fictional",,,,
144,Logan,5,10,15,PERSON,"People, including fictional",,,,
144,Villa Medici,5,27,39,FAC,"Buildings, airports, highways, bridges, etc.",,,,
144,thousands of miles,5,97,115,QUANTITY,"Measurements, as of weight or distance",,,,
144,B. B.,5,126,131,PERSON,"People, including fictional",,,,
144,Geoffrey,5,164,172,PERSON,"People, including fictional",,,,
144,L___rs,6,46,52,PERSON,"People, including fictional",,,,
144,Fenwick Owen,6,70,82,PERSON,"People, including fictional",,,,
144,16,6,84,86,CARDINAL,Numerals that do not fall under another type,,,,
144,Princes Gardens SW,6,87,105,FAC,"Buildings, airports, highways, bridges, etc.",,,,
144,7,6,107,108,CARDINAL,Numerals that do not fall under another type,,,,
144,Ammannati,7,0,9,ORG,"Companies, agencies, institutions, etc.",,,,
144,Simkovitch,8,9,19,PERSON,"People, including fictional",,,,
144,Towards the Understand of [,8,23,50,WORK_OF_ART,"Titles of books, songs, etc.",,,,
144,Bassiano,9,18,26,PERSON,"People, including fictional",,,,
144,Philomène S. Dorotea,9,28,48,PERSON,"People, including fictional",,,,
144,Lucca,9,50,55,GPE,"Countries, cities, states",,,,
