page,text,p,start,end,type,description,wikidata,viaf,loc,notes
315,"Wednesday, October 18, 1922",1,0,27,DATE,Absolute or relative dates or periods,,,,
315,Janet,3,30,35,PERSON,"People, including fictional",,,,
315,4,3,47,48,TIME,Times smaller than a day,,,,
315,Bardini,3,72,79,PERSON,"People, including fictional",,,,
315,Halsey,3,137,143,PERSON,"People, including fictional",,,,
315,Bateman,3,199,206,PERSON,"People, including fictional",,,,
315,Janet,3,213,218,PERSON,"People, including fictional",,,,
315,Lina,3,246,250,PERSON,"People, including fictional",,,,
315,every day,3,309,318,DATE,Absolute or relative dates or periods,,,,
315,Dutch,4,8,13,NORP,Nationalities or religious or political groups,,,,
315,De Burler,4,27,36,PERSON,"People, including fictional",,,,
315,evening,5,40,47,TIME,Times smaller than a day,,,,
