page,text,p,start,end,type,description
271,"Monday, September 4, 1922",1,0,25,DATE,Absolute or relative dates or periods
271,Ray,2,0,3,PERSON,"People, including fictional"
271,Oliver,2,8,14,PERSON,"People, including fictional"
271,Christoph]er,2,28,40,PERSON,"People, including fictional"
271,Barbara,2,45,52,PERSON,"People, including fictional"
271,Haslemere,2,76,85,GPE,"Countries, cities, states"
