page,text,p,start,end,type,description,wikidata,viaf,loc,notes
073,"Saturday, February 18, 1922",1,0,27,DATE,Absolute or relative dates or periods,,,,
073,Tombs,2,0,5,PERSON,"People, including fictional",,,,
073,Queens,2,9,15,GPE,"Countries, cities, states",,,,
073,M. Bruyère,2,21,31,PERSON,"People, including fictional",,,,
073,M. Kuentz,2,71,80,PERSON,"People, including fictional",,,,
073,Tombs,2,142,147,PERSON,"People, including fictional",,,,
073,Nobles,2,151,157,ORG,"Companies, agencies, institutions, etc.",,,,
073,Deir el Medina,2,172,186,PERSON,"People, including fictional",,,,
073,Ramasseum,2,216,225,FAC,"Buildings, airports, highways, bridges, etc.",,,,
073,Ramasseum,3,48,57,WORK_OF_ART,"Titles of books, songs, etc.",,,,
