page,text,p,start,end,type,description,wikidata,viaf,loc,notes
246,"Thursday, August 10, 1922",1,0,25,DATE,Absolute or relative dates or periods,,,,
246,London,3,11,17,GPE,"Countries, cities, states",,,,
246,9.30 a.m.,3,21,30,TIME,Times smaller than a day,,,,
246,Ray,3,50,53,PERSON,"People, including fictional",,,,
246,the day,3,69,76,DATE,Absolute or relative dates or periods,,,,
246,Barbara,3,94,101,PERSON,"People, including fictional",,,,
246,1.30 train,4,82,92,TIME,Times smaller than a day,,,,
246,Fareham,4,105,112,GPE,"Countries, cities, states",,,,
246,4,4,116,117,TIME,Times smaller than a day,,,,
246,Ann,4,142,145,PERSON,"People, including fictional",,,,
246,Cave,4,191,195,PERSON,"People, including fictional",,,,
246,Magic Ear,4,254,263,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
246,Alys,5,0,4,PERSON,"People, including fictional",,,,
246,Logan,5,28,33,PERSON,"People, including fictional",,,,
246,Navers,6,14,20,PERSON,"People, including fictional",,,,
246,25,6,22,24,MONEY,"Monetary values, including unit",,,,
