page,text,p,start,end,type,description
171,"Saturday, May 27, 1922",1,0,22,DATE,Absolute or relative dates or periods
171,Naimi,2,0,5,PERSON,"People, including fictional"
171,9 months,3,133,141,DATE,Absolute or relative dates or periods
171,B.B.,4,0,4,WORK_OF_ART,"Titles of books, songs, etc."
