page,text,p,start,end,type,description,wikidata,viaf,loc,notes
307,"Tuesday, October 10, 1922",1,0,25,DATE,Absolute or relative dates or periods,,,,
307,Rovezzano,3,13,22,PERSON,"People, including fictional",,,,
307,Baggazzano,3,31,41,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
307,Villa,3,63,68,FAC,"Buildings, airports, highways, bridges, etc.",,,,
307,Tone,3,81,85,PERSON,"People, including fictional",,,,
307,Egisto Fabbri,3,107,120,PERSON,"People, including fictional",,,,
307,Emertine Ludolf,3,125,140,PERSON,"People, including fictional",,,,
307,Ross,3,315,319,PERSON,"People, including fictional",,,,
307,the morning,3,363,374,TIME,Times smaller than a day,,,,
307,Geoffrey,3,381,389,PERSON,"People, including fictional",,,,
307,Terence Phillip,3,511,526,PERSON,"People, including fictional",,,,
307,Geoffrey,3,612,620,PERSON,"People, including fictional",,,,
