page,text,p,start,end,type,description
343,"Tuesday, November 16, 1915",2,0,26,DATE,Absolute or relative dates or periods
343,BB,4,2,4,PERSON,"People, including fictional"
343,the day,4,177,184,DATE,Absolute or relative dates or periods
