page,text,p,start,end,type,description
053,"Saturday, January 30, 1915",2,0,26,DATE,Absolute or relative dates or periods
053,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
053,Naima,3,16,21,GPE,"Countries, cities, states"
