page,text,p,start,end,type,description
067,"Saturday, February 13, 1915",2,0,27,DATE,Absolute or relative dates or periods
067,Naima,4,0,5,PERSON,"People, including fictional"
067,Geoffrey Scott,4,7,21,PERSON,"People, including fictional"
