page,text,p,start,end,type,description,wikidata,viaf,loc,notes
047,"Sunday, January 24, 1915",2,0,24,DATE,Absolute or relative dates or periods,,,,
047,Naima,4,0,5,PERSON,"People, including fictional",,,,
047,Margaret,5,17,25,PERSON,"People, including fictional",,,,
047,B.B.,5,41,45,PERSON,"People, including fictional",,,,
047,Naima,5,55,60,PERSON,"People, including fictional",,,,
047,Strong,5,69,75,PERSON,"People, including fictional",,,,
047,Margaret,5,85,93,PERSON,"People, including fictional",,,,
047,B.B.,6,6,10,PERSON,"People, including fictional",,,,
047,Janet,6,32,37,PERSON,"People, including fictional",,,,
047,Ashburner,6,46,55,PERSON,"People, including fictional",,,,
047,evening,6,69,76,TIME,Times smaller than a day,,,,
047,Guido Cagnola,7,21,34,PERSON,"People, including fictional",,,,
047,the “Rassegna d’Arte.,7,70,91,WORK_OF_ART,"Titles of books, songs, etc.",,,,
