page,text,p,start,end,type,description,wikidata,viaf,loc,notes
329,"Tuesday, November 2, 1915",2,0,25,DATE,Absolute or relative dates or periods,,,,
329,Geoffrey Scott,3,0,14,PERSON,"People, including fictional",,,,
329,Villa Pisa,5,22,32,GPE,"Countries, cities, states",,,,
329,Pavletti,5,118,126,PERSON,"People, including fictional",,,,
329,Ambrogio Lorenzetti,5,168,187,PERSON,"People, including fictional",,,,
329,Gravina,6,6,13,PERSON,"People, including fictional",,,,
329,Germany,6,81,88,GPE,"Countries, cities, states",,,,
329,England,6,150,157,GPE,"Countries, cities, states",,,,
329,Europe,6,174,180,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
329,Germany,6,208,215,GPE,"Countries, cities, states",,,,
329,Roselminis,7,10,20,PERSON,"People, including fictional",,,,
