page,text,p,start,end,type,description,wikidata,viaf,loc,notes
300,"Monday, October 4, 1915",2,0,23,DATE,Absolute or relative dates or periods,,,,
300,Geoffrey Scott,3,0,14,PERSON,"People, including fictional",,,,
300,Loesers,4,16,23,PERSON,"People, including fictional",,,,
300,the morning,4,27,38,TIME,Times smaller than a day,,,,
300,German,4,54,60,NORP,Nationalities or religious or political groups,,,,
300,all day,4,90,97,DATE,Absolute or relative dates or periods,,,,
300,Milda,4,125,130,WORK_OF_ART,"Titles of books, songs, etc.",,,,
300,Barbar,4,168,174,WORK_OF_ART,"Titles of books, songs, etc.",,,,
300,Lina,5,15,19,PERSON,"People, including fictional",,,,
300,Viareggio,5,23,32,GPE,"Countries, cities, states",,,,
300,two,5,49,52,CARDINAL,Numerals that do not fall under another type,,,,
