page,text,p,start,end,type,description,wikidata,viaf,loc,notes
297,"Friday, October 1, 1915",2,0,23,DATE,Absolute or relative dates or periods,,,,
297,Albergo Universo Lucca,2,25,47,FAC,"Buildings, airports, highways, bridges, etc.",,,,
297,Geoffrey Scott,3,0,14,PERSON,"People, including fictional",,,,
297,Cecil Pinsent,3,16,29,PERSON,"People, including fictional",,,,
297,today,5,9,14,DATE,Absolute or relative dates or periods,,,,
297,6,5,15,16,CARDINAL,Numerals that do not fall under another type,,,,
297,XVIII century,5,29,42,DATE,Absolute or relative dates or periods,,,,
297,1,5,51,52,CARDINAL,Numerals that do not fall under another type,,,,
297,Mansi,5,54,59,GPE,"Countries, cities, states",,,,
297,Actaeon,5,153,160,PERSON,"People, including fictional",,,,
297,2,6,0,1,CARDINAL,Numerals that do not fall under another type,,,,
297,Villa Torrigiani,6,3,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
297,3,6,122,123,CARDINAL,Numerals that do not fall under another type,,,,
297,Villa dei Vescovi,6,125,142,FAC,"Buildings, airports, highways, bridges, etc.",,,,
297,4,6,227,228,CARDINAL,Numerals that do not fall under another type,,,,
297,Villa della Principessa,6,230,253,FAC,"Buildings, airports, highways, bridges, etc.",,,,
297,Bourbon,6,274,281,ORG,"Companies, agencies, institutions, etc.",,,,
297,Principe di Capua,6,290,307,PERSON,"People, including fictional",,,,
297,40 years,6,317,325,DATE,Absolute or relative dates or periods,,,,
297,all day,6,403,410,DATE,Absolute or relative dates or periods,,,,
297,6 till sunset,6,416,429,TIME,Times smaller than a day,,,,
297,5,6,675,676,CARDINAL,Numerals that do not fall under another type,,,,
297,Villa Rossellini,6,678,694,FAC,"Buildings, airports, highways, bridges, etc.",,,,
297,6,6,716,717,CARDINAL,Numerals that do not fall under another type,,,,
297,Villa Bernardini,6,719,735,FAC,"Buildings, airports, highways, bridges, etc.",,,,
