page,text,p,start,end,type,description,wikidata,viaf,loc,notes
182,"Tuesday, June 8, 1915",2,0,21,DATE,Absolute or relative dates or periods,,,,
182,Grand Hotel,2,23,34,FAC,"Buildings, airports, highways, bridges, etc.",,,,
182,Rome,2,35,39,GPE,"Countries, cities, states",,,,
182,Sybil,4,0,5,PERSON,"People, including fictional",,,,
182,afternoon,4,13,22,TIME,Times smaller than a day,,,,
182,Eugenie Strong,4,24,38,PERSON,"People, including fictional",,,,
182,Frascati,5,20,28,FAC,"Buildings, airports, highways, bridges, etc.",,,,
182,Geoffrey,5,33,41,PERSON,"People, including fictional",,,,
182,the Villa Aldobrandini,5,52,74,FAC,"Buildings, airports, highways, bridges, etc.",,,,
182,Frascati,5,116,124,FAC,"Buildings, airports, highways, bridges, etc.",,,,
