page,text,p,start,end,type,description
289,"Thursday, September 23, 1915",2,0,28,DATE,Absolute or relative dates or periods
289,these days,4,25,35,DATE,Absolute or relative dates or periods
289,"September, 1915",5,0,15,DATE,Absolute or relative dates or periods
