page,text,p,start,end,type,description,wikidata,viaf,loc,notes
323,"Wednesday, October 27, 1915",2,0,27,DATE,Absolute or relative dates or periods,,,,
323,Geoffrey Scott,3,0,14,PERSON,"People, including fictional",,,,
323,Geoffrey,5,2,10,PERSON,"People, including fictional",,,,
323,Bernard,7,2,9,PERSON,"People, including fictional",,,,
323,Careggi,7,32,39,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
323,25 years,7,133,141,DATE,Absolute or relative dates or periods,,,,
323,Bassianos,8,12,21,PERSON,"People, including fictional",,,,
323,only 4 days old,9,45,60,DATE,Absolute or relative dates or periods,,,,
323,Geoffrey,10,2,10,PERSON,"People, including fictional",,,,
323,Villa Medici,10,21,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
