page,text,p,start,end,type,description,wikidata,viaf,loc,notes
358,"Wednesday, December 1, 1915",2,0,27,DATE,Absolute or relative dates or periods,,,,
358,Wednesday 1,3,0,11,DATE,Absolute or relative dates or periods,,,,
358,Warmer Rainy,4,0,12,PERSON,"People, including fictional",,,,
358,BB,6,2,4,PERSON,"People, including fictional",,,,
358,Wildenstein,6,44,55,PERSON,"People, including fictional",,,,
358,"50,000 (francs",6,60,74,MONEY,"Monetary values, including unit",,,,
358,Cecil,7,2,7,PERSON,"People, including fictional",,,,
358,one,7,37,40,CARDINAL,Numerals that do not fall under another type,,,,
358,Buddha,7,47,53,PERSON,"People, including fictional",,,,
358,today,7,133,138,DATE,Absolute or relative dates or periods,,,,
358,Sybil’s,8,15,22,ORG,"Companies, agencies, institutions, etc.",,,,
358,Sybil,8,113,118,PERSON,"People, including fictional",,,,
358,Prince Paul,8,120,131,PERSON,"People, including fictional",,,,
358,Irene,8,156,161,PERSON,"People, including fictional",,,,
358,Helen Huntington,9,14,30,PERSON,"People, including fictional",,,,
358,Martin Prince,9,32,45,PERSON,"People, including fictional",,,,
358,Cannon,9,51,57,PERSON,"People, including fictional",,,,
358,Salomon Reinach,9,59,74,PERSON,"People, including fictional",,,,
358,Maurice Brockwell,9,76,93,PERSON,"People, including fictional",,,,
