page,text,p,start,end,type,description,wikidata,viaf,loc,notes
290,"Friday, September 24, 1915",2,0,26,DATE,Absolute or relative dates or periods,,,,
290,Orvieto,2,28,35,GPE,"Countries, cities, states",,,,
290,Geoffrey Scott,3,0,14,PERSON,"People, including fictional",,,,
290,Cecil Pinsent,3,16,29,PERSON,"People, including fictional",,,,
290,Geoffrey,5,0,8,PERSON,"People, including fictional",,,,
290,Cecil,5,13,18,PERSON,"People, including fictional",,,,
290,11,5,36,38,TIME,Times smaller than a day,,,,
290,Villa,5,56,61,FAC,"Buildings, airports, highways, bridges, etc.",,,,
290,his hours,5,169,178,TIME,Times smaller than a day,,,,
290,one,5,201,204,CARDINAL,Numerals that do not fall under another type,,,,
290,Io Giuseppe Catini,7,0,18,PERSON,"People, including fictional",,,,
290,Lucignano,15,19,28,FAC,"Buildings, airports, highways, bridges, etc.",,,,
290,Montepulciano,15,33,46,FAC,"Buildings, airports, highways, bridges, etc.",,,,
290,Villa Medici,16,20,32,FAC,"Buildings, airports, highways, bridges, etc.",,,,
290,Sybil,16,38,43,PERSON,"People, including fictional",,,,
