page,text,p,start,end,type,description
354,"Saturday, November 27, 1915",2,0,27,DATE,Absolute or relative dates or periods
354,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
354,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
354,Naima Lofroth,3,31,44,PERSON,"People, including fictional"
354,such a lovely day,6,37,54,DATE,Absolute or relative dates or periods
354,BB,7,0,2,ORG,"Companies, agencies, institutions, etc."
354,Sybil,7,13,18,GPE,"Countries, cities, states"
354,hours,8,515,520,TIME,Times smaller than a day
354,hours,8,525,530,TIME,Times smaller than a day
