page,text,p,start,end,type,description,wikidata,viaf,loc,notes
372,"Wednesday, December 15, 1915",2,0,28,DATE,Absolute or relative dates or periods,,,,
372,Tramontana,3,0,10,GPE,"Countries, cities, states",,,,
372,American,4,10,18,NORP,Nationalities or religious or political groups,,,,
372,Judson,4,37,43,PERSON,"People, including fictional",,,,
372,Simone Martini,4,95,109,PERSON,"People, including fictional",,,,
372,Americans,4,176,185,NORP,Nationalities or religious or political groups,,,,
372,Germans,4,204,211,NORP,Nationalities or religious or political groups,,,,
372,Ross,5,19,23,PERSON,"People, including fictional",,,,
372,4,5,40,41,CARDINAL,Numerals that do not fall under another type,,,,
372,BB,5,54,56,PERSON,"People, including fictional",,,,
372,Sybil,5,62,67,PERSON,"People, including fictional",,,,
372,Peary,5,92,97,PERSON,"People, including fictional",,,,
372,the Madonna del Sasso,5,109,130,FAC,"Buildings, airports, highways, bridges, etc.",,,,
372,week,6,45,49,DATE,Absolute or relative dates or periods,,,,
372,Geoffrey,7,34,42,PERSON,"People, including fictional",,,,
