page,text,p,start,end,type,description
221,"Saturday, July 17, 1915",2,0,23,DATE,Absolute or relative dates or periods
221,53,2,25,27,CARDINAL,Numerals that do not fall under another type
221,Rue de Varenne Paris,2,28,48,FAC,"Buildings, airports, highways, bridges, etc."
221,Cameron,4,15,22,PERSON,"People, including fictional"
