page,text,p,start,end,type,description,wikidata,viaf,loc,notes
319,"Saturday, October 23, 1915",2,0,26,DATE,Absolute or relative dates or periods,,,,
319,Geoffrey Scott,3,0,14,PERSON,"People, including fictional",,,,
319,BB,4,14,16,PERSON,"People, including fictional",,,,
319,Geoffrey,4,21,29,PERSON,"People, including fictional",,,,
319,A most wonderful day,4,49,69,DATE,Absolute or relative dates or periods,,,,
319,Hultons,5,4,11,PERSON,"People, including fictional",,,,
319,Reggie Temple,5,16,29,PERSON,"People, including fictional",,,,
319,Herbert Horne,5,73,86,PERSON,"People, including fictional",,,,
319,every day,5,87,96,DATE,Absolute or relative dates or periods,,,,
319,4 years,5,101,108,DATE,Absolute or relative dates or periods,,,,
319,1-5 hours,5,128,137,TIME,Times smaller than a day,,,,
319,about a year ago,5,171,187,DATE,Absolute or relative dates or periods,,,,
319,Horne,5,275,280,PERSON,"People, including fictional",,,,
