page,text,p,start,end,type,description
217,"Tuesday, July 13, 1915",2,0,22,DATE,Absolute or relative dates or periods
217,Paris,4,9,14,GPE,"Countries, cities, states"
217,BB,4,16,18,PERSON,"People, including fictional"
217,Geoffrey,4,39,47,PERSON,"People, including fictional"
217,Sybil,4,52,57,PERSON,"People, including fictional"
217,Cecil,4,59,64,PERSON,"People, including fictional"
217,Xmas,4,123,127,DATE,Absolute or relative dates or periods
