page,text,p,start,end,type,description,wikidata,viaf,loc,notes
318,"Friday, October 22, 1915",2,0,24,DATE,Absolute or relative dates or periods,,,,
318,Travers,4,6,13,PERSON,"People, including fictional",,,,
318,BB,4,52,54,PERSON,"People, including fictional",,,,
318,Sybil,4,66,71,PERSON,"People, including fictional",,,,
318,Cecil,5,27,32,PERSON,"People, including fictional",,,,
318,All these years,5,88,103,DATE,Absolute or relative dates or periods,,,,
318,BB,5,167,169,PERSON,"People, including fictional",,,,
318,Geoffrey,5,215,223,PERSON,"People, including fictional",,,,
318,Ray,6,2,5,PERSON,"People, including fictional",,,,
318,Friday,6,32,38,DATE,Absolute or relative dates or periods,,,,
318,Hill Cottage,6,41,53,FAC,"Buildings, airports, highways, bridges, etc.",,,,
