page,text,p,start,end,type,description,wikidata,viaf,loc,notes
041,"Monday, January 18, 1915",2,0,24,DATE,Absolute or relative dates or periods,,,,
041,Geoffrey Scott,3,0,14,PERSON,"People, including fictional",,,,
041,Domenico Pieri,3,28,42,PERSON,"People, including fictional",,,,
041,Geoffrey,4,50,58,PERSON,"People, including fictional",,,,
041,BB,4,75,77,PERSON,"People, including fictional",,,,
041,Sybil,4,81,86,PERSON,"People, including fictional",,,,
041,B.B.,5,7,11,PERSON,"People, including fictional",,,,
041,Yoï,6,2,5,PERSON,"People, including fictional",,,,
041,Nello,6,10,15,PERSON,"People, including fictional",,,,
041,Nello,6,30,35,PERSON,"People, including fictional",,,,
041,Yoï,6,50,53,PERSON,"People, including fictional",,,,
