page,text,p,start,end,type,description,wikidata,viaf,loc,notes
091,"Tuesday, March 9, 1915",2,0,22,DATE,Absolute or relative dates or periods,,,,
091,Placci,5,2,8,PERSON,"People, including fictional",,,,
091,Sybil,5,39,44,PERSON,"People, including fictional",,,,
091,Carlo Visconti Venosta,5,49,71,PERSON,"People, including fictional",,,,
091,5:30,5,152,156,TIME,Times smaller than a day,,,,
091,Italy,5,196,201,GPE,"Countries, cities, states",,,,
091,Carlo,5,230,235,PERSON,"People, including fictional",,,,
091,Von Bülow,5,280,289,PERSON,"People, including fictional",,,,
091,BB,6,2,4,PERSON,"People, including fictional",,,,
091,Sybil,6,16,21,PERSON,"People, including fictional",,,,
