page,text,p,start,end,type,description
038,"Friday, January 15, 1915",2,0,24,DATE,Absolute or relative dates or periods
038,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
038,Halls,6,44,49,PERSON,"People, including fictional"
038,Hall,6,57,61,PERSON,"People, including fictional"
038,Harvard,6,65,72,ORG,"Companies, agencies, institutions, etc."
038,Thomases,6,181,189,PERSON,"People, including fictional"
