page,text,p,start,end,type,description,wikidata,viaf,loc,notes
316,"Wednesday, October 20, 1915",2,0,27,DATE,Absolute or relative dates or periods,,,,
316,Geoffrey Scott,3,0,14,PERSON,"People, including fictional",,,,
316,Cecil Pinsent,3,16,29,PERSON,"People, including fictional",,,,
316,Irene Law,5,1,10,PERSON,"People, including fictional",,,,
316,Placci,5,15,21,PERSON,"People, including fictional",,,,
316,the Madonna del Sasso,5,65,86,FAC,"Buildings, airports, highways, bridges, etc.",,,,
316,S. Brigida,5,95,105,FAC,"Buildings, airports, highways, bridges, etc.",,,,
316,Italy,5,153,158,GPE,"Countries, cities, states",,,,
316,Balkans,5,198,205,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
316,Balkanic,5,253,261,NORP,Nationalities or religious or political groups,,,,
316,Sybil,6,22,27,PERSON,"People, including fictional",,,,
316,Irene,6,32,37,PERSON,"People, including fictional",,,,
