page,text,p,start,end,type,description
228,"Saturday, July 24, 1915",2,0,23,DATE,Absolute or relative dates or periods
228,96,2,25,27,CARDINAL,Numerals that do not fall under another type
228,South Hill Park,2,28,43,FAC,"Buildings, airports, highways, bridges, etc."
228,Hampstead,2,44,53,GPE,"Countries, cities, states"
228,London,2,54,60,GPE,"Countries, cities, states"
228,Ray,4,7,10,PERSON,"People, including fictional"
228,Oliver,4,13,19,PERSON,"People, including fictional"
