page,text,p,start,end,type,description,wikidata,viaf,loc,notes
066,"Friday, February 12, 1915",2,0,25,DATE,Absolute or relative dates or periods,,,,
066,Geoffrey Scott,4,0,14,PERSON,"People, including fictional",,,,
066,Cecil,6,2,7,PERSON,"People, including fictional",,,,
066,Rome,6,20,24,GPE,"Countries, cities, states",,,,
066,Balzorano,6,29,38,GPE,"Countries, cities, states",,,,
066,BB,7,14,16,PERSON,"People, including fictional",,,,
066,Villa Medici,7,20,32,FAC,"Buildings, airports, highways, bridges, etc.",,,,
066,Herberts,7,51,59,PERSON,"People, including fictional",,,,
066,Strongs,7,70,77,PERSON,"People, including fictional",,,,
066,Sybil,7,83,88,PERSON,"People, including fictional",,,,
066,Giuliani,7,135,143,PERSON,"People, including fictional",,,,
066,Geoffrey,7,158,166,PERSON,"People, including fictional",,,,
066,BB,7,237,239,PERSON,"People, including fictional",,,,
