page,text,p,start,end,type,description,wikidata,viaf,loc,notes
093,"Sunday, April 2",2,1,16,DATE,Absolute or relative dates or periods,,,,
093,Tatti,2,18,23,GPE,"Countries, cities, states",,,,
093,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
093,Naima Löfroth,3,18,31,PERSON,"People, including fictional",,,,
093,Kryal,5,7,12,PERSON,"People, including fictional",,,,
093,Flint,5,22,27,PERSON,"People, including fictional",,,,
093,Geoffrey,5,84,92,PERSON,"People, including fictional",,,,
093,Marcella,5,97,105,PERSON,"People, including fictional",,,,
093,Laghetto,5,118,126,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
093,4-8,5,132,135,TIME,Times smaller than a day,,,,
093,Geoffrey,5,232,240,PERSON,"People, including fictional",,,,
093,B.B.,6,2,6,PERSON,"People, including fictional",,,,
093,Naima,6,11,16,PERSON,"People, including fictional",,,,
093,Bernard,7,2,9,PERSON,"People, including fictional",,,,
093,Leonardo,7,48,56,PERSON,"People, including fictional",,,,
