page,text,p,start,end,type,description,wikidata,viaf,loc,notes
187,"Tuesday, August 8",2,0,17,DATE,Absolute or relative dates or periods,,,,
187,Massa,2,19,24,GPE,"Countries, cities, states",,,,
187,"Wednesday-Thursday, August 9-10",5,0,31,DATE,Absolute or relative dates or periods,,,,
187,Marina di Massa,5,33,48,GPE,"Countries, cities, states",,,,
187,Sybil,6,96,101,PERSON,"People, including fictional",,,,
187,B.B.,6,210,214,PERSON,"People, including fictional",,,,
187,Geoffrey,7,2,10,PERSON,"People, including fictional",,,,
187,Friday-Saturday,9,0,15,DATE,Absolute or relative dates or periods,,,,
187,August 11-12,9,17,29,DATE,Absolute or relative dates or periods,,,,
187,Villa Bice,9,31,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
187,Influenza,10,89,98,EVENT,"Named hurricanes, battles, wars, sports events, etc.",,,,
187,Forte,11,11,16,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
187,Lina,11,31,35,PERSON,"People, including fictional",,,,
187,Cansuleos,11,44,53,PERSON,"People, including fictional",,,,
187,Forte,11,91,96,GPE,"Countries, cities, states",,,,
