page,text,p,start,end,type,description,wikidata,viaf,loc,notes
201,"Thursday, August 24, 1916",2,0,25,DATE,Absolute or relative dates or periods,,,,
201,Marina di Massa,2,27,42,GPE,"Countries, cities, states",,,,
201,Iris,4,7,11,PERSON,"People, including fictional",,,,
201,Viareggio,4,15,24,GPE,"Countries, cities, states",,,,
201,Simonetti,4,36,45,PERSON,"People, including fictional",,,,
201,Evaide Giannini,5,20,35,PERSON,"People, including fictional",,,,
201,the Institute di San Dorotea,5,41,69,ORG,"Companies, agencies, institutions, etc.",,,,
201,B.B.,6,2,6,PERSON,"People, including fictional",,,,
201,Mme Salvemini,6,17,30,PERSON,"People, including fictional",,,,
201,Dauriacs,6,52,60,PERSON,"People, including fictional",,,,
201,Mme Orilies,6,86,97,PERSON,"People, including fictional",,,,
201,Sybil,8,2,7,PERSON,"People, including fictional",,,,
