page,text,p,start,end,type,description,wikidata,viaf,loc,notes
197,"Sunday, August 20, 1916",2,0,23,DATE,Absolute or relative dates or periods,,,,
197,Massa,2,25,30,GPE,"Countries, cities, states",,,,
197,Aubrey,4,73,79,PERSON,"People, including fictional",,,,
197,Aulla,5,9,14,GPE,"Countries, cities, states",,,,
197,Lina,5,31,35,PERSON,"People, including fictional",,,,
197,Geoffrey,5,53,61,PERSON,"People, including fictional",,,,
197,Bagnone,5,79,86,GPE,"Countries, cities, states",,,,
197,Marcella Michela,5,120,136,PERSON,"People, including fictional",,,,
197,Sarzana,6,15,22,GPE,"Countries, cities, states",,,,
197,Cathedral,6,41,50,FAC,"Buildings, airports, highways, bridges, etc.",,,,
197,Fosdinovo - Carrara Pass,8,12,36,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
197,B.B.,8,53,57,PERSON,"People, including fictional",,,,
197,Sybil,8,62,67,PERSON,"People, including fictional",,,,
197,Fosdinovo,9,13,22,FAC,"Buildings, airports, highways, bridges, etc.",,,,
197,Pesaro,9,129,135,FAC,"Buildings, airports, highways, bridges, etc.",,,,
197,One,9,137,140,CARDINAL,Numerals that do not fall under another type,,,,
