page,text,p,start,end,type,description,wikidata,viaf,loc,notes
040,"Thursday, February 3, 1916",2,0,26,DATE,Absolute or relative dates or periods,,,,
040,Ray’s,2,31,36,ORG,"Companies, agencies, institutions, etc.",,,,
040,London,2,41,47,GPE,"Countries, cities, states",,,,
040,Karin,3,6,11,PERSON,"People, including fictional",,,,
040,Emily,3,27,32,PERSON,"People, including fictional",,,,
040,a minute,3,176,184,TIME,Times smaller than a day,,,,
040,Emily,3,190,195,PERSON,"People, including fictional",,,,
040,the National Gallery,4,13,33,ORG,"Companies, agencies, institutions, etc.",,,,
040,Glenny,4,47,53,PERSON,"People, including fictional",,,,
040,13 years ago,4,106,118,DATE,Absolute or relative dates or periods,,,,
040,Buffalo,4,146,153,GPE,"Countries, cities, states",,,,
040,Alice,4,322,327,PERSON,"People, including fictional",,,,
040,Percy Lubbock,5,2,15,PERSON,"People, including fictional",,,,
040,Aly,5,32,35,PERSON,"People, including fictional",,,,
