page,text,p,start,end,type,description,wikidata,viaf,loc,notes
182,"Thursday, August 3, 1916",2,0,24,DATE,Absolute or relative dates or periods,,,,
182,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
182,84,4,2,4,CARDINAL,Numerals that do not fall under another type,,,,
182,78,4,17,19,CARDINAL,Numerals that do not fall under another type,,,,
182,all night,4,21,30,TIME,Times smaller than a day,,,,
182,Montesenario,5,13,25,FAC,"Buildings, airports, highways, bridges, etc.",,,,
182,Geoffrey,5,88,96,PERSON,"People, including fictional",,,,
182,B.B.,5,120,124,PERSON,"People, including fictional",,,,
182,Yoï,6,2,5,PERSON,"People, including fictional",,,,
182,Geoffrey,6,92,100,PERSON,"People, including fictional",,,,
182,every evening,6,130,143,TIME,Times smaller than a day,,,,
182,Geoffrey,6,145,153,PERSON,"People, including fictional",,,,
