page,text,p,start,end,type,description,wikidata,viaf,loc,notes
225,"Saturday, September 16, 1916",2,0,28,DATE,Absolute or relative dates or periods,,,,
225,Naima Löfroth,3,2,15,PERSON,"People, including fictional",,,,
225,Geoffrey Scott,3,17,31,PERSON,"People, including fictional",,,,
225,Marcella,5,2,10,PERSON,"People, including fictional",,,,
225,Geoffrey,5,39,47,PERSON,"People, including fictional",,,,
225,Salveminis,6,6,16,NORP,Nationalities or religious or political groups,,,,
225,B.B.,7,2,6,PERSON,"People, including fictional",,,,
225,Geoffrey,7,19,27,PERSON,"People, including fictional",,,,
225,Geoffrey,7,49,57,PERSON,"People, including fictional",,,,
225,Cecil,7,75,80,PERSON,"People, including fictional",,,,
225,B.B.,7,203,207,PERSON,"People, including fictional",,,,
225,Geoffrey,8,2,10,PERSON,"People, including fictional",,,,
