page,text,p,start,end,type,description,wikidata,viaf,loc,notes
147,"Tuesday, June 13, 1916",2,0,22,DATE,Absolute or relative dates or periods,,,,
147,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
147,Cecil Pinsent,3,18,31,PERSON,"People, including fictional",,,,
147,BB,5,13,15,PERSON,"People, including fictional",,,,
147,morning,5,28,35,TIME,Times smaller than a day,,,,
147,4,6,47,48,CARDINAL,Numerals that do not fall under another type,,,,
147,Dumonts,6,122,129,PERSON,"People, including fictional",,,,
147,Marcella,7,2,10,PERSON,"People, including fictional",,,,
147,Tenente Tuterio,7,22,37,PERSON,"People, including fictional",,,,
147,Sybil,7,88,93,PERSON,"People, including fictional",,,,
147,Geoffrey,7,105,113,PERSON,"People, including fictional",,,,
147,6.30,7,135,139,TIME,Times smaller than a day,,,,
147,one hour late,7,159,172,TIME,Times smaller than a day,,,,
147,evening,7,236,243,TIME,Times smaller than a day,,,,
147,Gamberaia,7,263,272,PERSON,"People, including fictional",,,,
147,Tuterio,7,378,385,PERSON,"People, including fictional",,,,
147,Salvemini,8,89,98,PERSON,"People, including fictional",,,,
147,Geoffrey,8,105,113,PERSON,"People, including fictional",,,,
147,a fiendish night,8,118,134,TIME,Times smaller than a day,,,,
