page,text,p,start,end,type,description,wikidata,viaf,loc,notes
211,"Saturday, September 2, 1916",2,0,27,DATE,Absolute or relative dates or periods,,,,
211,Hotel Aquabella,2,29,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
211,Vallombrosa,2,46,57,GPE,"Countries, cities, states",,,,
211,Geoffrey Scott,3,2,16,PERSON,"People, including fictional",,,,
211,Geoffrey,5,2,10,PERSON,"People, including fictional",,,,
211,B.B.,5,107,111,GPE,"Countries, cities, states",,,,
211,Geoffrey,6,2,10,PERSON,"People, including fictional",,,,
211,Yoï,6,27,30,PERSON,"People, including fictional",,,,
211,Hutton,7,42,48,PERSON,"People, including fictional",,,,
211,Geoffrey,7,124,132,PERSON,"People, including fictional",,,,
211,Hutton,7,138,144,PERSON,"People, including fictional",,,,
211,a hundred,7,192,201,CARDINAL,Numerals that do not fall under another type,,,,
211,Hutton,7,256,262,PERSON,"People, including fictional",,,,
211,Spain,7,402,407,GPE,"Countries, cities, states",,,,
