page,text,p,start,end,type,description,wikidata,viaf,loc,notes
157,"Tuesday, June 27, 1916",2,0,22,DATE,Absolute or relative dates or periods,,,,
157,Nora,4,7,11,PERSON,"People, including fictional",,,,
157,B.B.,4,24,28,PERSON,"People, including fictional",,,,
157,Sybil,4,39,44,PERSON,"People, including fictional",,,,
157,Flora Priestley,4,79,94,PERSON,"People, including fictional",,,,
157,Yoï,4,99,102,PERSON,"People, including fictional",,,,
157,Fosco,4,131,136,PERSON,"People, including fictional",,,,
157,Nora,5,2,6,PERSON,"People, including fictional",,,,
157,the evening,5,17,28,TIME,Times smaller than a day,,,,
157,the Duchessa d’Aosta,5,44,64,PERSON,"People, including fictional",,,,
157,Geoffrey,6,12,20,PERSON,"People, including fictional",,,,
157,Flora,6,46,51,PERSON,"People, including fictional",,,,
157,Enninskillen,6,82,94,PERSON,"People, including fictional",,,,
157,Marcella Michela,6,108,124,PERSON,"People, including fictional",,,,
157,years,6,170,175,DATE,Absolute or relative dates or periods,,,,
157,years,6,180,185,DATE,Absolute or relative dates or periods,,,,
