page,text,p,start,end,type,description,wikidata,viaf,loc,notes
049,"Friday, February 1, 1916",2,0,24,DATE,Absolute or relative dates or periods,,,,
049,Ray’s,2,26,31,ORG,"Companies, agencies, institutions, etc.",,,,
049,London,2,33,39,GPE,"Countries, cities, states",,,,
049,Alys,4,2,6,PERSON,"People, including fictional",,,,
049,MacNaughton,4,71,82,PERSON,"People, including fictional",,,,
049,Belgrave St.,4,92,104,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
049,Jo Robinson,5,16,27,PERSON,"People, including fictional",,,,
049,Louise Kinsella,5,32,47,PERSON,"People, including fictional",,,,
049,Whitalls,5,56,64,PERSON,"People, including fictional",,,,
049,Barbara,5,66,73,PERSON,"People, including fictional",,,,
049,Emily,6,2,7,PERSON,"People, including fictional",,,,
049,Ray,6,12,15,PERSON,"People, including fictional",,,,
049,A.,6,33,35,PERSON,"People, including fictional",,,,
049,Lawsons,7,12,19,PERSON,"People, including fictional",,,,
049,_,7,71,72,MONEY,"Monetary values, including unit",,,,
049,_,7,72,73,MONEY,"Monetary values, including unit",,,,
